2025-05-21 12:30:41 | INFO | Processing file: activity (8).csv
2025-05-21 12:30:41 | INFO | Detected account type: UNKNOWN
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
2025-05-21 12:30:41 | WARNING | Skipping row due to error: 'date'
